,Unnamed: 0,TimeStamp,GameType,BigBlind,Table,Date,PlayerCount,TotalPot,Dealer,Board,Ante,1on1
197,198,3036097730,HoldemNoLimit,1,MEXICO HWY,"2009-07-0615:27:32(ET)
",5,2.50,1,,False,False
198,199,3036098178,HoldemNoLimit,1,FLAMINGO DR,"2009-07-0615:27:34(ET)
",9,2,2,,False,False
199,200,3036098758,HoldemNoLimit,1,AURELIA PL,"2009-07-0615:27:41(ET)
",6,16,3,"['6s', '2d', '10']",False,False
200,201,3036098530,HoldemNoLimit,1,MEXICO HWY,"2009-07-0615:27:42(ET)
",5,2.50,2,,False,False
201,202,3036098698,HoldemNoLimit,1,BRADBURN RD,"2009-07-0615:27:45(ET)
",6,8,2,"['2c', '3c', '3s']",False,False
202,203,3036098644,HoldemNoLimit,1,DAISY DR,"2009-07-0615:27:46(ET)
",2,2,6,,False,True
203,204,3036098982,HoldemNoLimit,1,DAISY DR,"2009-07-0615:27:52(ET)
",2,2,4,,False,True
204,205,3036098962,HoldemNoLimit,1,MARION AVE,"2009-07-0615:27:52(ET)
",7,2.50,6,,False,False
205,206,3036099234,HoldemNoLimit,1,MEXICO HWY,"2009-07-0615:27:55(ET)
",5,1.50,3,,False,False
206,207,3036099516,HoldemNoLimit,1,FLAMINGO DR,"2009-07-0615:27:59(ET)
",9,25,3,"['Jd', '7d', '8c', '7c', '5s']",False,False
207,208,3036099478,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0615:27:59(ET)
",2,14,6,"['10c', '6s', '2s', '3c', 'Jd']",False,True
208,209,3036099314,HoldemNoLimit,1,DAISY DR,"2009-07-0615:28:00(ET)
",2,1.50,6,,False,True
209,210,3036099596,HoldemNoLimit,1,DAISY DR,"2009-07-0615:28:03(ET)
",2,6,4,"['3h', 'Ac', '3c', '10h', 'Kh']",False,True
210,211,3036099848,HoldemNoLimit,1,MEXICO HWY,"2009-07-0615:28:06(ET)
",5,2,5,,False,False
211,212,3036100662,HoldemNoLimit,1,AURELIA PL,"2009-07-0615:28:13(ET)
",6,2.50,4,"['6h', '9c', 'As', '10s', 'Ah']",False,False
212,213,3036100226,HoldemNoLimit,1,BELLINGHAM,"2009-07-0615:28:16(ET)
",6,2,6,,False,False
213,214,3036100450,HoldemNoLimit,1,DAISY DR,"2009-07-0615:28:21(ET)
",2,18,6,"['4c', '2s', '4s', 'Qh']",False,True
214,215,3036100346,HoldemNoLimit,1,BRADBURN RD,"2009-07-0615:28:22(ET)
",6,101,3,"['8s', '5h', 'Js', 'Qs', '4c']",False,False
215,216,3036101276,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0615:28:26(ET)
",2,1.50,4,,False,True
216,217,3036101078,HoldemNoLimit,1,GERMANY HWY,"2009-07-0615:28:32(ET)
",9,2,7,"['Ad', '4d', '9d', 'Kd']",False,False
217,218,3036100986,HoldemNoLimit,1,MARION AVE,"2009-07-0615:28:33(ET)
",8,2.50,7,,False,False
218,219,3036101670,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0615:28:34(ET)
",2,12,6,"['2d', '3c', '10s', '5h', '9c']",False,True
219,220,3036101164,HoldemNoLimit,1,BELLINGHAM,"2009-07-0615:28:34(ET)
",6,12,1,"['10h', '9s', 'Kd']",False,False
220,221,3036101314,HoldemNoLimit,1,BOEING AVE,"2009-07-0615:28:34(ET)
",5,8,6,"['8s', '4c', '4h']",False,False
221,222,3036101514,HoldemNoLimit,1,MEXICO HWY,"2009-07-0615:28:39(ET)
",5,2.50,6,,False,False
222,223,3036102640,HoldemNoLimit,1,AURELIA PL,"2009-07-0615:28:44(ET)
",6,3,5,"['7d', 'Ks', '7c', '5h', '9s']",False,False
223,224,3036102428,HoldemNoLimit,1,BOEING AVE,"2009-07-0615:28:52(ET)
",6,2.50,1,"['7h', '5h', '2c', '4d', '8d']",False,False
224,225,3036102034,HoldemNoLimit,1,DAISY DR,"2009-07-0615:28:57(ET)
",2,6,4,"['Ad', '8s', 'Jc']",False,True
225,226,3036103310,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0615:28:59(ET)
",2,2,4,"['2s', '6s', '10']",False,True
226,227,3036102800,HoldemNoLimit,1,MARION AVE,"2009-07-0615:29:03(ET)
",8,3,8,"['9h', '4s', '7c']",False,False
227,228,3036103756,HoldemNoLimit,1,FLAMINGO DR,"2009-07-0615:29:06(ET)
",8,2.50,4,,False,False
228,229,3036102658,HoldemNoLimit,1,MEXICO HWY,"2009-07-0615:29:06(ET)
",5,2,1,"['9d', '9c', '4s', '8d', '5s']",False,False
229,230,3036102848,HoldemNoLimit,1,BELLINGHAM,"2009-07-0615:29:12(ET)
",6,7.50,2,"['2c', 'Js', '3h']",False,False
230,231,3036102978,HoldemNoLimit,1,DAISY DR,"2009-07-0615:29:12(ET)
",2,2,6,,False,True
231,232,3036104214,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0615:29:13(ET)
",2,1.50,6,,False,True
232,233,3036103014,HoldemNoLimit,1,GERMANY HWY,"2009-07-0615:29:14(ET)
",8,2.50,8,,False,False
233,234,3036104592,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0615:29:18(ET)
",2,5,4,"['4s', '6h', 'Ac']",False,True
234,235,3036103376,HoldemNoLimit,1,DAISY DR,"2009-07-0615:29:19(ET)
",2,2,4,,False,True
235,236,3036103592,HoldemNoLimit,1,BRADBURN RD,"2009-07-0615:29:19(ET)
",6,8.50,4,"['3h', '6d', '3c']",False,False
236,237,3036103748,HoldemNoLimit,1,DAISY DR,"2009-07-0615:29:24(ET)
",2,1.50,6,,False,True
237,238,3036104980,HoldemNoLimit,1,FLAMINGO DR,"2009-07-0615:29:24(ET)
",8,2.50,5,,False,False
238,239,3036104162,HoldemNoLimit,1,BOEING AVE,"2009-07-0615:29:28(ET)
",6,1.50,2,,False,False
239,240,3036103766,HoldemNoLimit,1,CHESAPEAKE,"2009-07-0615:29:29(ET)
",6,2.50,2,,False,False
240,241,3036105556,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0615:29:31(ET)
",2,14,6,"['9s', '3h', '2h', '7d', '10']",False,True
241,242,3036105854,HoldemNoLimit,1,AURELIA PL,"2009-07-0615:29:32(ET)
",6,15,6,"['10h', '3s', '6h', 'Ad', '2h']",False,False
242,243,3036104314,HoldemNoLimit,1,GRAM DR,"2009-07-0615:29:32(ET)
",9,31.50,5,"['Kc', '10c', '5h', '8d', 'Ah']",False,False
243,244,3036104486,HoldemNoLimit,1,MARION AVE,"2009-07-0615:29:32(ET)
",9,17.50,1,"['Kh', '4d', '3s', 'Ah', '4h']",False,False
244,245,3036104126,HoldemNoLimit,1,DAISY DR,"2009-07-0615:29:35(ET)
",2,2,4,,False,True
245,246,3036104000,HoldemNoLimit,1,GERMANY HWY,"2009-07-0615:29:36(ET)
",8,4.50,9,"['9h', '5c', 'Qc', '2s']",False,False
246,247,3036105124,HoldemNoLimit,1,BRADBURN RD,"2009-07-0615:29:43(ET)
",6,8.50,5,"['3d', 'Kc', '7h']",False,False
247,248,3036106340,HoldemNoLimit,1,FLAMINGO DR,"2009-07-0615:29:45(ET)
",8,2.50,7,,False,False
248,249,3036104774,HoldemNoLimit,1,DAISY DR,"2009-07-0615:29:45(ET)
",2,1.50,6,,False,True
249,250,3036104466,HoldemNoLimit,1,BELLINGHAM,"2009-07-0615:29:46(ET)
",6,15,3,"['Jd', '9d', '3h', 'Ad']",False,False
250,251,3036105536,HoldemNoLimit,1,PEARL DR,"2009-07-0615:29:48(ET)
",7,1.50,9,,False,False
251,252,3036105050,HoldemNoLimit,1,MEXICO HWY,"2009-07-0615:29:51(ET)
",6,22,2,"['4d', '3c', '8d', '10']",False,False
252,253,3036105362,HoldemNoLimit,1,BOEING AVE,"2009-07-0615:29:52(ET)
",6,1.50,3,,False,False
253,254,3036107192,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0615:30:00(ET)
",2,5,4,"['8d', '6h', '6d', 'Jh']",False,True
254,255,3036105588,HoldemNoLimit,1,DAISY DR,"2009-07-0615:30:00(ET)
",2,2,4,,False,True
255,256,3036106378,HoldemNoLimit,1,PEARL DR,"2009-07-0615:30:01(ET)
",8,2.50,1,,False,False
256,257,3036105282,HoldemNoLimit,1,CHESAPEAKE,"2009-07-0615:30:02(ET)
",6,2.50,3,,False,False
257,258,3036105476,HoldemNoLimit,1,ELLEN AVE,"2009-07-0615:30:03(ET)
",6,7,5,"['Kd', '7s', '2c']",False,False
258,259,3036107778,HoldemNoLimit,1,FLAMINGO DR,"2009-07-0615:30:08(ET)
",9,2.50,8,,False,False
259,260,3036106018,HoldemNoLimit,1,DAISY DR,"2009-07-0615:30:09(ET)
",2,18,6,"['9d', '4s', 'Kc']",False,True
260,261,3036106272,HoldemNoLimit,1,BOEING AVE,"2009-07-0615:30:14(ET)
",6,3,4,"['6d', '10h', '4d']",False,False
261,262,3036107200,HoldemNoLimit,1,BRADBURN RD,"2009-07-0615:30:15(ET)
",4,36,6,"['2h', 'Qc', '5s', '5h', '3c']",False,False
262,263,3036108466,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0615:30:22(ET)
",2,8,6,"['Ah', 'Qc', '7c']",False,True
263,264,3036109260,HoldemNoLimit,1,AURELIA PL,"2009-07-0615:30:22(ET)
",6,12.50,1,"['5h', '6c', '3d', '9d']",False,False
264,265,3036107132,HoldemNoLimit,1,DAISY DR,"2009-07-0615:30:28(ET)
",2,6,4,"['Ad', '5d', '8d', '10d', 'Js']",False,True
265,266,3036108496,HoldemNoLimit,1,MARION AVE,"2009-07-0615:30:29(ET)
",9,4,2,"['4h', 'Qc', 'Qs']",False,False
266,267,3036108768,HoldemNoLimit,1,BRADBURN RD,"2009-07-0615:30:32(ET)
",4,10.50,1,"['5c', '7s', 'Qh', '7d']",False,False
267,268,3036107494,HoldemNoLimit,1,GRAM DR,"2009-07-0615:30:33(ET)
",9,2.50,6,,False,False
268,269,3036106818,HoldemNoLimit,1,CHESAPEAKE,"2009-07-0615:30:35(ET)
",6,2.50,4,,False,False
269,270,3036106814,HoldemNoLimit,1,GERMANY HWY,"2009-07-0615:30:35(ET)
",8,2.50,2,"['7d', 'Ac', '5c', '6c']",False,False
270,271,3036109104,HoldemNoLimit,1,PEARL DR,"2009-07-0615:30:36(ET)
",8,8.50,2,"['9c', '8h', '8d', '5c', '3c']",False,False
271,272,3036109544,HoldemNoLimit,1,FLAMINGO DR,"2009-07-0615:30:39(ET)
",8,2.50,9,,False,False
272,273,3036109546,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0615:30:39(ET)
",2,13,4,"['10h', 'Qh', '3h', '8s', '5d']",False,True
273,274,3036107604,HoldemNoLimit,1,MEXICO HWY,"2009-07-0615:30:41(ET)
",5,2,3,"['9h', '10s', '3c']",False,False
274,275,3036107712,HoldemNoLimit,1,OHIO ST,"2009-07-0615:30:41(ET)
",5,9,6,"['3c', '4c', '8c']",False,False
275,276,3036107256,HoldemNoLimit,1,ELLEN AVE,"2009-07-0615:30:44(ET)
",6,9,6,"['6d', 'Jd', '10']",False,False
276,277,3036108762,HoldemNoLimit,1,DAISY DR,"2009-07-0615:30:49(ET)
",2,6,6,"['2h', 'As', 'Jh']",False,True
277,278,3036111382,HoldemNoLimit,1,AURELIA PL,"2009-07-0615:30:50(ET)
",5,5.50,2,"['4d', 'Ad', '7d']",False,False
278,279,3036108660,HoldemNoLimit,1,GRAM DR,"2009-07-0615:30:55(ET)
",9,48.50,7,"['Ad', '7h', '2s', '5s', '3h']",False,False
279,280,3036107882,HoldemNoLimit,1,CHESAPEAKE,"2009-07-0615:30:56(ET)
",6,8.50,5,,False,False
280,281,3036108816,HoldemNoLimit,1,MEXICO HWY,"2009-07-0615:31:00(ET)
",5,2.50,4,,False,False
281,282,3036108764,HoldemNoLimit,1,OHIO ST,"2009-07-0615:31:00(ET)
",5,6.50,1,"['8h', '8d', '9h', '4d', 'Jd']",False,False
282,283,3036109462,HoldemNoLimit,1,DAISY DR,"2009-07-0615:31:00(ET)
",2,6,4,"['5s', '4h', '6s']",False,True
283,284,3036108306,HoldemNoLimit,1,ELLEN AVE,"2009-07-0615:31:03(ET)
",6,9.50,1,"['As', '2h', '3h']",False,False
284,285,3036111404,HoldemNoLimit,1,BRADBURN RD,"2009-07-0615:31:04(ET)
",3,1.50,4,,False,False
285,286,3036111432,HoldemNoLimit,1,MARION AVE,"2009-07-0615:31:05(ET)
",9,5,3,,False,False
286,287,3036111372,HoldemNoLimit,1,FLAMINGO DR,"2009-07-0615:31:07(ET)
",8,3.50,1,,False,False
287,288,3036112698,HoldemNoLimit,1,AURELIA PL,"2009-07-0615:31:08(ET)
",5,12.50,4,"['3d', 'Qh', '4c']",False,False
288,289,3036108468,HoldemNoLimit,1,BELLINGHAM,"2009-07-0615:31:09(ET)
",5,2.50,4,,False,False
289,290,3036111508,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0615:31:09(ET)
",2,12,6,"['Jh', 'Jc', 'Js']",False,True
290,291,3036111726,HoldemNoLimit,1,BRADBURN RD,"2009-07-0615:31:10(ET)
",4,2.50,5,"['Qc', '8h', '5c']",False,False
291,292,3036109536,HoldemNoLimit,1,BOEING AVE,"2009-07-0615:31:13(ET)
",6,10,5,"['9d', '6h', '4h', '9c', '3s']",False,False
292,293,3036110494,HoldemNoLimit,1,DAISY DR,"2009-07-0615:31:14(ET)
",2,1.50,6,,False,True
293,294,3036109602,HoldemNoLimit,1,MEXICO HWY,"2009-07-0615:31:16(ET)
",5,2.50,5,"['8d', '4c', '3s']",False,False
294,295,3036110762,HoldemNoLimit,1,DAISY DR,"2009-07-0615:31:19(ET)
",2,1.50,4,,False,True
295,296,3036109934,HoldemNoLimit,1,OHIO ST,"2009-07-0615:31:20(ET)
",5,4,2,"['8s', 'Jd', '7c']",False,False
296,297,3036109428,HoldemNoLimit,1,BELLINGHAM,"2009-07-0615:31:22(ET)
",5,8.50,5,,False,False
297,298,3036112386,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0615:31:23(ET)
",2,24,4,"['Qc', '2c', '3c', '3h', '2h']",False,True
298,299,3036111064,HoldemNoLimit,1,DAISY DR,"2009-07-0615:31:24(ET)
",2,1.50,6,,False,True
299,300,3036113150,HoldemNoLimit,1,PEARL DR,"2009-07-0615:31:27(ET)
",8,2.50,3,,False,False
300,301,3036111400,HoldemNoLimit,1,DAISY DR,"2009-07-0615:31:28(ET)
",2,2,4,,False,True
301,302,3036109856,HoldemNoLimit,1,GERMANY HWY,"2009-07-0615:31:32(ET)
",8,27,3,"['6s', '5c', '7h', '3s', 'Kh']",False,False
302,303,3036113114,HoldemNoLimit,1,FLAMINGO DR,"2009-07-0615:31:33(ET)
",8,134,2,"['Qs', '6h', '8h', '3d', 'Qh']",False,False
303,304,3036111718,HoldemNoLimit,1,DAISY DR,"2009-07-0615:31:33(ET)
",2,1.50,6,,False,True
304,305,3036113746,HoldemNoLimit,1,BRADBURN RD,"2009-07-0615:31:35(ET)
",4,2.50,6,,False,False
305,306,3036110042,HoldemNoLimit,1,CHESAPEAKE,"2009-07-0615:31:35(ET)
",6,2.50,6,,False,False
306,307,3036110174,HoldemNoLimit,1,ELLEN AVE,"2009-07-0615:31:35(ET)
",6,17.50,2,"['6c', '10d', 'Qs', '10h', '5d']",False,False
307,308,3036112018,HoldemNoLimit,1,DAISY DR,"2009-07-0615:31:37(ET)
",2,2,4,,False,True
308,309,3036112330,HoldemNoLimit,1,DAISY DR,"2009-07-0615:31:40(ET)
",2,1.50,6,,False,True
309,310,3036114886,HoldemNoLimit,1,AURELIA PL,"2009-07-0615:31:40(ET)
",5,1.50,5,,False,False
310,311,3036114276,HoldemNoLimit,1,MARION AVE,"2009-07-0615:31:41(ET)
",9,19,4,"['Ad', '3c', '9c', 'Ac', '4c']",False,False
311,312,3036112652,HoldemNoLimit,1,DAISY DR,"2009-07-0615:31:45(ET)
",2,2,4,,False,True
312,313,3036110648,HoldemNoLimit,1,BELLINGHAM,"2009-07-0615:31:46(ET)
",5,16,6,"['3s', '6c', 'Ad']",False,False
313,314,3036111158,HoldemNoLimit,1,MEXICO HWY,"2009-07-0615:31:47(ET)
",5,1.50,6,,False,False
314,315,3036111228,HoldemNoLimit,1,OHIO ST,"2009-07-0615:31:48(ET)
",5,17,4,"['2s', '3h', 'Qh', '7h', '10']",False,False
315,316,3036115748,HoldemNoLimit,1,AURELIA PL,"2009-07-0615:31:49(ET)
",5,7.50,6,"['4h', 'Ad', 'Qc']",False,False
316,317,3036114812,HoldemNoLimit,1,BRADBURN RD,"2009-07-0615:31:49(ET)
",4,12,3,"['Jd', '7c', 'Kc', '10c', 'Jh']",False,False
317,318,3036113032,HoldemNoLimit,1,DAISY DR,"2009-07-0615:31:50(ET)
",2,1.50,6,,False,True
318,319,3036112096,HoldemNoLimit,1,BOEING AVE,"2009-07-0615:31:52(ET)
",6,32,6,"['5h', 'Qc', '8c', '9s', '4h']",False,False
319,320,3036111832,HoldemNoLimit,1,GRAM DR,"2009-07-0615:31:52(ET)
",9,8,8,,False,False
320,321,3036113262,HoldemNoLimit,1,DAISY DR,"2009-07-0615:31:53(ET)
",2,6,4,"['3h', '10c', 'Qd', '9h', '2c']",False,True
321,322,3036114238,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0615:31:57(ET)
",2,80.60,6,"['Ah', '7s', '10c', 'Js', '3d']",False,True
322,323,3036115754,HoldemNoLimit,1,PEARL DR,"2009-07-0615:31:59(ET)
",8,4.50,4,"['2h', '6c', '6d', '7c', '5h']",False,False
323,324,3036111946,HoldemNoLimit,1,MEXICO HWY,"2009-07-0615:32:00(ET)
",5,1.50,2,,False,False
324,325,3036114080,HoldemNoLimit,1,DAISY DR,"2009-07-0615:32:06(ET)
",2,1.50,6,,False,True
325,326,3036114586,HoldemNoLimit,1,DAISY DR,"2009-07-0615:32:11(ET)
",2,2,4,,False,True
326,327,3036117102,HoldemNoLimit,1,AURELIA PL,"2009-07-0615:32:11(ET)
",5,8,1,"['10h', '2s', '5h']",False,False
327,328,3036112656,HoldemNoLimit,1,MEXICO HWY,"2009-07-0615:32:13(ET)
",4,2,3,"['6h', '7h', 'Ah']",False,False
328,329,3036112844,HoldemNoLimit,1,OHIO ST,"2009-07-0615:32:15(ET)
",5,4,5,"['2c', 'Qd', '4h', '9c', '5c']",False,False
329,330,3036112254,HoldemNoLimit,1,CHESAPEAKE,"2009-07-0615:32:18(ET)
",5,1.50,1,,False,False
330,331,3036114944,HoldemNoLimit,1,DAISY DR,"2009-07-0615:32:18(ET)
",2,1.50,6,,False,True
331,332,3036113720,HoldemNoLimit,1,BOEING AVE,"2009-07-0615:32:19(ET)
",6,47.60,1,"['3c', 'Qh', '10d', '10s', '7h']",False,False
332,333,3036113686,HoldemNoLimit,1,GRAM DR,"2009-07-0615:32:20(ET)
",9,6,9,"['Jd', 'Kh', '9s']",False,False
333,334,3036115374,HoldemNoLimit,1,DAISY DR,"2009-07-0615:32:23(ET)
",2,6,4,,False,True
334,335,3036117442,HoldemNoLimit,1,BRADBURN RD,"2009-07-0615:32:25(ET)
",4,2.50,4,,False,False
335,336,3036115856,HoldemNoLimit,1,DAISY DR,"2009-07-0615:32:29(ET)
",2,1.50,6,,False,True
336,337,3036116094,HoldemNoLimit,1,DAISY DR,"2009-07-0615:32:33(ET)
",2,2,4,,False,True
337,338,3036113018,HoldemNoLimit,1,CHESAPEAKE,"2009-07-0615:32:33(ET)
",6,11.50,2,"['8d', '10c', '6d', '4d']",False,False
338,339,3036113846,HoldemNoLimit,1,MEXICO HWY,"2009-07-0615:32:34(ET)
",4,16.50,4,"['3s', 'Ks', '9s', 'Qd', '10']",False,False
339,340,3036113258,HoldemNoLimit,1,BELLINGHAM,"2009-07-0615:32:37(ET)
",5,46.40,1,"['10d', '5c', '8c', '8h', 'Kd']",False,False
340,341,3036118866,HoldemNoLimit,1,AURELIA PL,"2009-07-0615:32:38(ET)
",5,2.50,2,,False,False
341,342,3036116554,HoldemNoLimit,1,DAISY DR,"2009-07-0615:32:40(ET)
",2,1.50,6,,False,True
342,343,3036113688,HoldemNoLimit,1,ELLEN AVE,"2009-07-0615:32:44(ET)
",5,9,3,"['Ac', '6d', 'Kh', 'Qc', 'Ah']",False,False
343,344,3036118880,HoldemNoLimit,1,MARION AVE,"2009-07-0615:32:44(ET)
",9,22,5,"['8s', '6s', 'Jd', 'Js']",False,False
344,345,3036115520,HoldemNoLimit,1,BOEING AVE,"2009-07-0615:32:45(ET)
",5,2,2,,False,False
345,346,3036118894,HoldemNoLimit,1,BRADBURN RD,"2009-07-0615:32:45(ET)
",4,2.50,5,"['6h', 'Qd', '7s', '6s', 'As']",False,False
346,347,3036119652,HoldemNoLimit,1,AURELIA PL,"2009-07-0615:32:49(ET)
",5,2.50,4,,False,False
347,348,3036113968,HoldemNoLimit,1,GERMANY HWY,"2009-07-0615:32:51(ET)
",8,6.50,4,"['Ad', 'Kd', '8d']",False,False
348,349,3036117244,HoldemNoLimit,1,DAISY DR,"2009-07-0615:32:52(ET)
",2,2,4,,False,True
349,350,3036116240,HoldemNoLimit,1,BOEING AVE,"2009-07-0615:32:52(ET)
",6,2.50,3,,False,False
350,351,3036115012,HoldemNoLimit,1,OHIO ST,"2009-07-0615:32:55(ET)
",5,2,6,,False,False
351,352,3036119648,HoldemNoLimit,1,PEARL DR,"2009-07-0615:32:55(ET)
",9,7.50,6,"['4c', '2h', '8c']",False,False
352,353,3036117612,HoldemNoLimit,1,DAISY DR,"2009-07-0615:32:59(ET)
",2,1.50,6,,False,True
353,354,3036120406,HoldemNoLimit,1,AURELIA PL,"2009-07-0615:33:02(ET)
",5,50.60,5,"['9c', '6d', 'Jd', 'Kh', 'Kc']",False,False
354,355,3036117882,HoldemNoLimit,1,DAISY DR,"2009-07-0615:33:03(ET)
",2,2,4,,False,True
355,356,3036115772,HoldemNoLimit,1,OHIO ST,"2009-07-0615:33:05(ET)
",5,6,1,"['6c', 'Ah', 'Qd', '10s', '10']",False,False
356,357,3036118346,HoldemNoLimit,1,DAISY DR,"2009-07-0615:33:09(ET)
",2,2,6,,False,True
357,358,3036117424,HoldemNoLimit,1,BOEING AVE,"2009-07-0615:33:12(ET)
",5,7.50,4,"['10c', '9c', 'Kd']",False,False
358,359,3036116010,HoldemNoLimit,1,MEXICO HWY,"2009-07-0615:33:13(ET)
",4,8,6,,False,False
359,360,3036118722,HoldemNoLimit,1,DAISY DR,"2009-07-0615:33:15(ET)
",2,2,4,,False,True
360,361,3036118772,HoldemNoLimit,1,FLAMINGO DR,"2009-07-0615:33:17(ET)
",8,2.50,3,,False,False
361,362,3036117012,HoldemNoLimit,1,GRAM DR,"2009-07-0615:33:20(ET)
",9,20.50,1,"['4h', 'Kc', '10']",False,False
362,363,3036119144,HoldemNoLimit,1,DAISY DR,"2009-07-0615:33:21(ET)
",2,1.50,6,,False,True
363,364,3036115530,HoldemNoLimit,1,ELLEN AVE,"2009-07-0615:33:23(ET)
",6,3.50,4,"['Qh', '6h', '10c', 'Qs']",False,False
364,365,3036121644,HoldemNoLimit,1,BRADBURN RD,"2009-07-0615:33:24(ET)
",4,1.50,6,,False,False
365,366,3036119420,HoldemNoLimit,1,DAISY DR,"2009-07-0615:33:26(ET)
",2,6,4,,False,True
366,367,3036121964,HoldemNoLimit,1,PEARL DR,"2009-07-0615:33:29(ET)
",9,26,7,"['Jc', '5c', '6s', '4d']",False,False
367,368,3036117588,HoldemNoLimit,1,SANFORD ST,"2009-07-0615:33:31(ET)
",9,4.50,9,,False,False
368,369,3036122222,HoldemNoLimit,1,MARION AVE,"2009-07-0615:33:33(ET)
",9,106.40,6,"['4s', 'Jd', 'Ah', '8c', 'Ac']",False,False
369,370,3036118780,HoldemNoLimit,1,BOEING AVE,"2009-07-0615:33:33(ET)
",6,2.50,5,,False,False
370,371,3036117016,HoldemNoLimit,1,OHIO ST,"2009-07-0615:33:33(ET)
",5,11,2,"['10s', '3s', 'Ks', '4h', '3c']",False,False
371,372,3036119962,HoldemNoLimit,1,DAISY DR,"2009-07-0615:33:34(ET)
",2,1.50,6,,False,True
372,373,3036122238,HoldemNoLimit,1,BRADBURN RD,"2009-07-0615:33:34(ET)
",4,2,3,"['7h', 'Kc', '5d']",False,False
373,374,3036122536,HoldemNoLimit,1,AURELIA PL,"2009-07-0615:33:37(ET)
",5,14.50,6,"['Js', '10h', '4h', '9h', 'Jd']",False,False
374,375,3036120014,HoldemNoLimit,1,FLAMINGO DR,"2009-07-0615:33:38(ET)
",9,2.50,4,,False,False
375,376,3036116692,HoldemNoLimit,1,BELLINGHAM,"2009-07-0615:33:44(ET)
",5,9.50,3,"['Qs', 'Jh', 'Qh', '7s', '2s']",False,False
376,377,3036120596,HoldemNoLimit,1,DAISY DR,"2009-07-0615:33:44(ET)
",2,6,4,"['4s', 'Jc', 'Kc', '4c', '3c']",False,True
377,378,3036117608,HoldemNoLimit,1,MEXICO HWY,"2009-07-0615:33:47(ET)
",4,2.50,2,,False,False
378,379,3036116762,HoldemNoLimit,1,CHESAPEAKE,"2009-07-0615:33:48(ET)
",6,10,3,"['7c', '9s', '4h']",False,False
379,380,3036119650,HoldemNoLimit,1,BOEING AVE,"2009-07-0615:33:50(ET)
",6,7.50,6,"['8d', '2s', 'Ac']",False,False
380,381,3036118246,HoldemNoLimit,1,MEXICO HWY,"2009-07-0615:33:56(ET)
",4,2.50,3,,False,False
381,382,3036123846,HoldemNoLimit,1,BRADBURN RD,"2009-07-0615:34:00(ET)
",4,2.50,4,,False,False
382,383,3036119852,HoldemNoLimit,1,SANFORD ST,"2009-07-0615:34:02(ET)
",9,2.50,1,,False,False
383,384,3036121866,HoldemNoLimit,1,DAISY DR,"2009-07-0615:34:03(ET)
",2,6,6,"['Kh', 'Kd', 'Jc']",False,True
384,385,3036124292,HoldemNoLimit,1,AURELIA PL,"2009-07-0615:34:06(ET)
",5,6.50,1,"['2h', '10d', 'Qd']",False,False
385,386,3036118952,HoldemNoLimit,1,MEXICO HWY,"2009-07-0615:34:07(ET)
",4,9,4,,False,False
386,387,3036117868,HoldemNoLimit,1,GERMANY HWY,"2009-07-0615:34:11(ET)
",9,3.50,5,"['Kd', '9h', '4h', '6c', 'Jd']",False,False
387,388,3036124752,HoldemNoLimit,1,BRADBURN RD,"2009-07-0615:34:14(ET)
",4,1.50,5,,False,False
388,389,3036122556,HoldemNoLimit,1,DAISY DR,"2009-07-0615:34:14(ET)
",2,2,4,,False,True
389,390,3036119520,HoldemNoLimit,1,OHIO ST,"2009-07-0615:34:15(ET)
",5,2.50,4,,False,False
390,391,3036118102,HoldemNoLimit,1,ELLEN AVE,"2009-07-0615:34:15(ET)
",6,3,5,,False,False
391,392,3036120802,HoldemNoLimit,1,GRAM DR,"2009-07-0615:34:17(ET)
",9,13,2,"['7s', '3c', '9h', '6s']",False,False
392,393,3036122860,HoldemNoLimit,1,DAISY DR,"2009-07-0615:34:20(ET)
",2,1.50,6,,False,True
393,394,3036119966,HoldemNoLimit,1,MEXICO HWY,"2009-07-0615:34:22(ET)
",4,35.50,6,"['5d', 'Kd', '5h', '6c']",False,False
394,395,3036125628,HoldemNoLimit,1,BRADBURN RD,"2009-07-0615:34:24(ET)
",4,1.50,6,,False,False
395,396,3036121424,HoldemNoLimit,1,SANFORD ST,"2009-07-0615:34:25(ET)
",8,2.50,2,,False,False
396,397,3036125518,HoldemNoLimit,1,AURELIA PL,"2009-07-0615:34:26(ET)
",5,7.50,2,,False,False
397,398,3036120230,HoldemNoLimit,1,OHIO ST,"2009-07-0615:34:27(ET)
",5,9,5,"['3s', 'Qc', '4d']",False,False
398,399,3036118626,HoldemNoLimit,1,CHESAPEAKE,"2009-07-0615:34:28(ET)
",6,2.50,4,,False,False
