,Unnamed: 0,TimeStamp,GameType,BigBlind,Table,Date,PlayerCount,TotalPot,Dealer,Board,Ante,1on1
814,815,3036536326,HoldemNoLimit,1,PEARL DR,"2009-07-0617:44:25(ET)
",9,3.0,2,"['Jd', '3s', 'Ah', '9s', '4h']",False,False
815,816,3036536504,HoldemNoLimit,1,BRADBURN RD,"2009-07-0617:44:28(ET)
",3,6.0,4,"['7d', '8s', 'Qs', '10s', 'Ks']",False,False
816,817,3036543792,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0617:44:28(ET)
",2,2.0,4,,False,True
817,818,3036543850,HoldemNoLimit,1,POLLY DR,"2009-07-0617:44:29(ET)
",2,2.0,4,,False,True
818,819,3036534038,HoldemNoLimit,1,RAKOF AVE,"2009-07-0617:44:32(ET)
",4,6.5,2,"['Jd', '8s', '2c', 'Qh', '5d']",False,False
819,820,3036544190,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0617:44:34(ET)
",2,10.0,6,"['9h', 'Jc', '2d', '5s', '7s']",False,True
820,821,3036531060,HoldemNoLimit,1,CHESAPEAKE,"2009-07-0617:44:34(ET)
",5,1.5,4,,False,False
821,822,3036531120,HoldemNoLimit,1,KALAMAZOO,"2009-07-0617:44:35(ET)
",6,3.0,2,"['As', '10h', '10d', '4c', '3s']",False,False
822,823,3036544518,HoldemNoLimit,1,POLLY DR,"2009-07-0617:44:39(ET)
",2,2.0,6,,False,True
823,824,3036544950,HoldemNoLimit,1,POLLY DR,"2009-07-0617:44:46(ET)
",2,1.5,4,,False,True
824,825,3036545280,HoldemNoLimit,1,POLLY DR,"2009-07-0617:44:50(ET)
",2,6.0,6,"['9d', 'Qd', 'Ac']",False,True
825,826,3036531856,HoldemNoLimit,1,CHESAPEAKE,"2009-07-0617:44:50(ET)
",5,2.5,5,,False,False
826,827,3036531962,HoldemNoLimit,1,BOEING AVE,"2009-07-0617:44:53(ET)
",5,2.5,3,,False,False
827,828,3036545614,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0617:44:54(ET)
",2,2.0,4,,False,True
828,829,3036538366,HoldemNoLimit,1,BRADBURN RD,"2009-07-0617:44:56(ET)
",2,1.5,3,,False,False
829,830,3036538464,HoldemNoLimit,1,MARION AVE,"2009-07-0617:44:58(ET)
",9,2.0,3,"['7s', '9s', 'Ks', '9c', 'As']",False,False
830,831,3036546028,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0617:45:00(ET)
",2,58.0,6,"['4d', '9c', '3h', '10h', '10']",False,True
831,832,3036538644,HoldemNoLimit,1,BRADBURN RD,"2009-07-0617:45:01(ET)
",2,2.0,6,,False,False
832,833,3036546152,HoldemNoLimit,1,POLLY DR,"2009-07-0617:45:01(ET)
",2,4.0,4,"['Qh', '9s', '9c', '9d', '10']",False,True
833,834,3036532794,HoldemNoLimit,1,GERMANY HWY,"2009-07-0617:45:06(ET)
",8,3.0,7,,False,False
834,835,3036539104,HoldemNoLimit,1,BRADBURN RD,"2009-07-0617:45:08(ET)
",2,1.5,3,,False,False
835,836,3036539408,HoldemNoLimit,1,BRADBURN RD,"2009-07-0617:45:13(ET)
",2,2.0,6,,False,False
836,837,3036533216,HoldemNoLimit,1,CHESAPEAKE,"2009-07-0617:45:13(ET)
",5,1.5,1,,False,False
837,838,3036547540,HoldemNoLimit,1,POLLY DR,"2009-07-0617:45:20(ET)
",2,18.0,6,"['4s', '10d', '3h']",False,True
838,839,3036533700,HoldemNoLimit,1,KALAMAZOO,"2009-07-0617:45:22(ET)
",6,6.0,3,"['8d', 'Kh', '9h', 'Jh', '10']",False,False
839,840,3036547800,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0617:45:25(ET)
",2,2.0,4,"['8h', '9s', '2h']",False,True
840,841,3036540360,HoldemNoLimit,1,BRADBURN RD,"2009-07-0617:45:26(ET)
",2,1.5,3,,False,False
841,842,3036534120,HoldemNoLimit,1,BOEING AVE,"2009-07-0617:45:30(ET)
",5,2.5,4,,False,False
842,843,3036534184,HoldemNoLimit,1,CHESAPEAKE,"2009-07-0617:45:31(ET)
",5,2.5,2,"['Ad', '6c', 'Js']",False,False
843,844,3036540668,HoldemNoLimit,1,BRADBURN RD,"2009-07-0617:45:31(ET)
",2,2.0,6,,False,False
844,845,3036548350,HoldemNoLimit,1,POLLY DR,"2009-07-0617:45:34(ET)
",2,26.0,4,"['Kd', 'As', '9s', '3s', '6h']",False,True
845,846,3036548496,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0617:45:36(ET)
",2,2.0,6,,False,True
846,847,3036540952,HoldemNoLimit,1,PEARL DR,"2009-07-0617:45:36(ET)
",8,5.5,3,"['7c', '6d', '5d', 'Ac']",False,False
847,848,3036541086,HoldemNoLimit,1,BRADBURN RD,"2009-07-0617:45:38(ET)
",2,2.0,3,,False,False
848,849,3036534840,HoldemNoLimit,1,GERMANY HWY,"2009-07-0617:45:42(ET)
",9,4.0,8,,False,False
849,850,3036541620,HoldemNoLimit,1,BRADBURN RD,"2009-07-0617:45:44(ET)
",2,6.0,6,,False,False
850,851,3036548876,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0617:45:45(ET)
",2,10.0,4,"['8c', 'Ac', 'Qc', '6c', '2d']",False,True
851,852,3036541912,HoldemNoLimit,1,MARION AVE,"2009-07-0617:45:48(ET)
",9,18.5,4,"['Qh', '7d', '6c', '4d', '5c']",False,False
852,853,3036542290,HoldemNoLimit,1,BRADBURN RD,"2009-07-0617:45:54(ET)
",2,2.0,3,"['7h', 'Ad', 'Ah']",False,False
853,854,3036535702,HoldemNoLimit,1,BOEING AVE,"2009-07-0617:45:55(ET)
",5,2.5,5,,False,False
854,855,3036549934,HoldemNoLimit,1,POLLY DR,"2009-07-0617:45:59(ET)
",2,6.0,6,"['8s', '4s', '3d']",False,True
855,856,3036536354,HoldemNoLimit,1,RAKOF AVE,"2009-07-0617:46:08(ET)
",4,17.5,3,"['Jc', '7h', '10s', 'Ac', '10']",False,False
856,857,3036536468,HoldemNoLimit,1,CHESAPEAKE,"2009-07-0617:46:10(ET)
",5,6.0,3,"['Qs', '3h', '10s', 'Kc']",False,False
857,858,3036536550,HoldemNoLimit,1,KALAMAZOO,"2009-07-0617:46:11(ET)
",6,10.5,4,"['2h', '7s', '2d']",False,False
858,859,3036536728,HoldemNoLimit,1,SANFORD ST,"2009-07-0617:46:12(ET)
",9,7.0,7,"['5c', '10c', '8h', 'Ks']",False,False
859,860,3036550858,HoldemNoLimit,1,POLLY DR,"2009-07-0617:46:13(ET)
",2,2.0,4,,False,True
860,861,3036543700,HoldemNoLimit,1,PEARL DR,"2009-07-0617:46:14(ET)
",8,3.0,4,"['Jd', 'Ad', '5s']",False,False
861,862,3036536890,HoldemNoLimit,1,BOEING AVE,"2009-07-0617:46:16(ET)
",5,2.0,6,,False,False
862,863,3036551176,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0617:46:18(ET)
",2,6.0,6,"['2h', '4h', '6s']",False,True
863,864,3036551250,HoldemNoLimit,1,POLLY DR,"2009-07-0617:46:19(ET)
",2,1.5,6,,False,True
864,865,3036551668,HoldemNoLimit,1,POLLY DR,"2009-07-0617:46:25(ET)
",2,32.0,4,"['8d', '3h', 'Ah', '5c']",False,True
865,866,3036551986,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0617:46:30(ET)
",2,2.0,4,"['9h', '9c', '10d', '6s', '7h']",False,True
866,867,3036544746,HoldemNoLimit,1,BRADBURN RD,"2009-07-0617:46:31(ET)
",2,1.5,3,,False,False
867,868,3036537882,HoldemNoLimit,1,RAKOF AVE,"2009-07-0617:46:32(ET)
",4,20.0,5,"['Qh', '2h', 'Ks', 'Ah', 'Kc']",False,False
868,869,3036545074,HoldemNoLimit,1,BRADBURN RD,"2009-07-0617:46:35(ET)
",2,2.0,6,,False,False
869,870,3036552590,HoldemNoLimit,1,FLAMINGO DR,"2009-07-0617:46:39(ET)
",8,26.0,7,"['9c', '8c', '10d', '2d', '3h']",False,False
870,871,3036538036,HoldemNoLimit,1,GERMANY HWY,"2009-07-0617:46:39(ET)
",9,11.0,9,"['Jd', '3s', '2h']",False,False
871,872,3036545520,HoldemNoLimit,1,BRADBURN RD,"2009-07-0617:46:40(ET)
",2,1.5,3,,False,False
872,873,3036538136,HoldemNoLimit,1,KALAMAZOO,"2009-07-0617:46:41(ET)
",6,17.0,5,"['4d', '4s', '5h', '7d', '2h']",False,False
873,874,3036545820,HoldemNoLimit,1,BRADBURN RD,"2009-07-0617:46:44(ET)
",2,6.0,6,,False,False
874,875,3036552942,HoldemNoLimit,1,POLLY DR,"2009-07-0617:46:45(ET)
",2,1.5,6,,False,True
875,876,3036553006,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0617:46:47(ET)
",2,30.0,6,"['Kc', '7d', 'Ad', '8c', '3c']",False,True
876,877,3036538418,HoldemNoLimit,1,BOEING AVE,"2009-07-0617:46:47(ET)
",5,2.5,1,,False,False
877,878,3036546378,HoldemNoLimit,1,MARION AVE,"2009-07-0617:46:51(ET)
",9,23.5,5,"['Js', '2h', 'Ac', 'Qh', 'Ad']",False,False
878,879,3036546694,HoldemNoLimit,1,BRADBURN RD,"2009-07-0617:46:55(ET)
",2,18.0,3,"['5h', '8h', '5s', '3h', '2c']",False,False
879,880,3036553530,HoldemNoLimit,1,POLLY DR,"2009-07-0617:46:55(ET)
",2,2.0,4,,False,True
880,881,3036539710,HoldemNoLimit,1,RAKOF AVE,"2009-07-0617:47:01(ET)
",4,14.0,1,"['9h', 'Qs', '6h', '3d', '3h']",False,False
881,882,3036554008,HoldemNoLimit,1,POLLY DR,"2009-07-0617:47:02(ET)
",2,6.0,6,"['Jc', '5d', '9c']",False,True
882,883,3036554340,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0617:47:06(ET)
",2,4.0,4,"['3c', 'Qd', 'Ks', '8s']",False,True
883,884,3036540106,HoldemNoLimit,1,SANFORD ST,"2009-07-0617:47:07(ET)
",9,3.0,8,"['2s', '4d', 'Ad']",False,False
884,885,3036539600,HoldemNoLimit,1,BOEING AVE,"2009-07-0617:47:08(ET)
",5,18.0,3,"['7s', 'Kd', '2s', '5d']",False,False
885,886,3036554904,HoldemNoLimit,1,POLLY DR,"2009-07-0617:47:16(ET)
",2,1.5,4,,False,True
886,887,3036548398,HoldemNoLimit,1,BRADBURN RD,"2009-07-0617:47:19(ET)
",2,2.0,6,,False,False
887,888,3036540338,HoldemNoLimit,1,KALAMAZOO,"2009-07-0617:47:19(ET)
",6,2.5,6,,False,False
888,889,3036555188,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0617:47:20(ET)
",2,2.0,6,,False,True
889,890,3036555236,HoldemNoLimit,1,POLLY DR,"2009-07-0617:47:21(ET)
",2,1.5,6,,False,True
890,891,3036540508,HoldemNoLimit,1,CHESAPEAKE,"2009-07-0617:47:21(ET)
",5,13.0,4,"['Qd', '9c', '4h']",False,False
891,892,3036548886,HoldemNoLimit,1,BRADBURN RD,"2009-07-0617:47:27(ET)
",2,2.0,3,"['2s', '7d', '10s', '5h', 'Jd']",False,False
892,893,3036555558,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0617:47:27(ET)
",2,1.5,4,,False,True
893,894,3036555560,HoldemNoLimit,1,POLLY DR,"2009-07-0617:47:27(ET)
",2,16.0,4,"['3s', '6c', '10']",False,True
894,895,3036555882,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0617:47:32(ET)
",2,12.0,6,"['8c', '7d', '10c', '8d', 'Jc']",False,True
895,896,3036551434,HoldemNoLimit,1,MEXICO HWY,"2009-07-0617:47:37(ET)
",6,2.0,1,,False,False
896,897,3036541312,HoldemNoLimit,1,KALAMAZOO,"2009-07-0617:47:38(ET)
",6,16.0,1,"['Qc', '3s', '10d', '6s', '8d']",False,False
897,898,3036549806,HoldemNoLimit,1,BRADBURN RD,"2009-07-0617:47:40(ET)
",2,1.5,6,,False,False
898,899,3036556524,HoldemNoLimit,1,POLLY DR,"2009-07-0617:47:42(ET)
",2,1.5,6,,False,True
899,900,3036542340,HoldemNoLimit,1,RAKOF AVE,"2009-07-0617:47:42(ET)
",5,2.5,2,,False,False
900,901,3036550120,HoldemNoLimit,1,BRADBURN RD,"2009-07-0617:47:45(ET)
",2,2.0,3,"['9d', '9c', '4c', 'Ks', '4s']",False,False
901,902,3036542590,HoldemNoLimit,1,SANFORD ST,"2009-07-0617:47:46(ET)
",9,2.5,9,,False,False
902,903,3036556848,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0617:47:47(ET)
",2,12.0,4,"['3d', '4c', '8h', 'Kd', '9c']",False,True
903,904,3036556906,HoldemNoLimit,1,POLLY DR,"2009-07-0617:47:48(ET)
",2,2.0,4,,False,True
904,905,3036550562,HoldemNoLimit,1,MARION AVE,"2009-07-0617:47:51(ET)
",9,8.0,6,"['5c', '3c', 'As']",False,False
905,906,3036552556,HoldemNoLimit,1,MEXICO HWY,"2009-07-0617:47:53(ET)
",6,11.0,2,"['2h', '9d', '3c', '8c', 'Jc']",False,False
906,907,3036551252,HoldemNoLimit,1,BRADBURN RD,"2009-07-0617:48:01(ET)
",2,2.0,6,,False,False
907,908,3036557852,HoldemNoLimit,1,POLLY DR,"2009-07-0617:48:02(ET)
",2,1.5,6,,False,True
908,909,3036543580,HoldemNoLimit,1,SANFORD ST,"2009-07-0617:48:03(ET)
",9,2.5,1,,False,False
909,910,3036551676,HoldemNoLimit,1,BRADBURN RD,"2009-07-0617:48:08(ET)
",2,1.5,3,,False,False
910,911,3036558314,HoldemNoLimit,1,POLLY DR,"2009-07-0617:48:09(ET)
",2,1.5,4,,False,True
911,912,3036542992,HoldemNoLimit,1,GERMANY HWY,"2009-07-0617:48:09(ET)
",9,21.0,1,"['Qh', '9s', 'Ac']",False,False
912,913,3036544234,HoldemNoLimit,1,RAKOF AVE,"2009-07-0617:48:12(ET)
",5,2.5,3,,False,False
913,914,3036552006,HoldemNoLimit,1,BRADBURN RD,"2009-07-0617:48:13(ET)
",2,2.0,6,,False,False
914,915,3036558612,HoldemNoLimit,1,FLAMINGO DR,"2009-07-0617:48:15(ET)
",8,7.5,8,"['7d', 'As', '4h', '4d']",False,False
915,916,3036558628,HoldemNoLimit,1,POLLY DR,"2009-07-0617:48:16(ET)
",2,1.5,6,,False,True
916,917,3036552380,HoldemNoLimit,1,BRADBURN RD,"2009-07-0617:48:18(ET)
",2,1.5,3,,False,False
917,918,3036558898,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0617:48:20(ET)
",2,6.0,6,"['Ks', '3d', '9d', '9s', 'Jc']",False,True
918,919,3036559140,HoldemNoLimit,1,POLLY DR,"2009-07-0617:48:24(ET)
",2,1.5,4,,False,True
919,920,3036545192,HoldemNoLimit,1,RAKOF AVE,"2009-07-0617:48:26(ET)
",5,2.5,4,,False,False
920,921,3036545404,HoldemNoLimit,1,SANFORD ST,"2009-07-0617:48:28(ET)
",9,22.0,2,"['2c', '9c', '10c', 'As', '9d']",False,False
921,922,3036553060,HoldemNoLimit,1,BRADBURN RD,"2009-07-0617:48:29(ET)
",2,2.0,3,"['Qd', '8c', 'Ac']",False,False
922,923,3036559546,HoldemNoLimit,1,POLLY DR,"2009-07-0617:48:31(ET)
",2,2.0,6,,False,True
923,924,3036544402,HoldemNoLimit,1,BOEING AVE,"2009-07-0617:48:31(ET)
",5,1.5,5,,False,False
924,925,3036559832,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0617:48:36(ET)
",2,1.5,4,,False,True
925,926,3036560078,HoldemNoLimit,1,POLLY DR,"2009-07-0617:48:39(ET)
",2,4.0,4,,False,True
926,927,3036555764,HoldemNoLimit,1,MEXICO HWY,"2009-07-0617:48:40(ET)
",6,21.0,3,"['2c', 'Qc', '7h']",False,False
927,928,3036553790,HoldemNoLimit,1,BRADBURN RD,"2009-07-0617:48:41(ET)
",2,1.5,6,,False,False
928,929,3036560254,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0617:48:42(ET)
",2,6.0,6,"['6s', '8s', 'Qs']",False,True
929,930,3036546494,HoldemNoLimit,1,RAKOF AVE,"2009-07-0617:48:43(ET)
",5,2.0,5,,False,False
930,931,3036554076,HoldemNoLimit,1,BRADBURN RD,"2009-07-0617:48:44(ET)
",2,32.0,3,"['5s', '4d', 'Ac', 'Jh', '8c']",False,False
931,932,3036560664,HoldemNoLimit,1,POLLY DR,"2009-07-0617:48:49(ET)
",2,6.0,6,"['7c', '3s', '4d']",False,True
932,933,3036545402,HoldemNoLimit,1,CHESAPEAKE,"2009-07-0617:48:52(ET)
",5,2.0,5,,False,False
933,934,3036545456,HoldemNoLimit,1,BOEING AVE,"2009-07-0617:48:53(ET)
",6,1.5,6,,False,False
934,935,3036560958,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0617:48:53(ET)
",2,2.0,4,"['Qd', '5c', '4d', 'Ks', 'As']",False,True
935,936,3036545656,HoldemNoLimit,1,KALAMAZOO,"2009-07-0617:48:57(ET)
",6,11.5,2,"['Qc', '10s', '10']",False,False
936,937,3036547570,HoldemNoLimit,1,SANFORD ST,"2009-07-0617:48:58(ET)
",9,4.5,3,"['3c', 'Ah', 'Kd']",False,False
937,938,3036561468,HoldemNoLimit,1,POLLY DR,"2009-07-0617:49:02(ET)
",2,26.0,4,"['2h', 'Qh', '9d', '5h', 'Kc']",False,True
938,939,3036546208,HoldemNoLimit,1,GERMANY HWY,"2009-07-0617:49:05(ET)
",9,2.5,2,,False,False
939,940,3036546414,HoldemNoLimit,1,CHESAPEAKE,"2009-07-0617:49:10(ET)
",6,2.5,1,"['3c', '8d', '2h', 'Ad']",False,False
940,941,3036557796,HoldemNoLimit,1,MEXICO HWY,"2009-07-0617:49:10(ET)
",6,1.5,4,,False,False
941,942,3036556200,HoldemNoLimit,1,BRADBURN RD,"2009-07-0617:49:15(ET)
",2,2.0,6,,False,False
942,943,3036546794,HoldemNoLimit,1,BOEING AVE,"2009-07-0617:49:16(ET)
",6,8.5,1,,False,False
943,944,3036556538,HoldemNoLimit,1,BRADBURN RD,"2009-07-0617:49:20(ET)
",2,2.0,3,"['Jh', '4d', '7h']",False,False
944,945,3036562780,HoldemNoLimit,1,POLLY DR,"2009-07-0617:49:20(ET)
",2,12.0,6,"['Qc', '2d', '3s', 'Qs', '6h']",False,True
945,946,3036549102,HoldemNoLimit,1,RAKOF AVE,"2009-07-0617:49:24(ET)
",6,2.5,1,"['Jh', '10c', '7s', '7h']",False,False
946,947,3036558836,HoldemNoLimit,1,MEXICO HWY,"2009-07-0617:49:26(ET)
",6,38.5,5,"['5h', '5d', 'Qd', '10s', 'Ac']",False,False
947,948,3036549260,HoldemNoLimit,1,SANFORD ST,"2009-07-0617:49:26(ET)
",9,22.5,4,"['5h', '5c', '6s', '2c']",False,False
948,949,3036563148,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0617:49:26(ET)
",2,1.5,6,,False,True
949,950,3036563526,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0617:49:30(ET)
",2,1.5,4,,False,True
950,951,3036557378,HoldemNoLimit,1,BRADBURN RD,"2009-07-0617:49:31(ET)
",2,6.0,6,,False,False
951,952,3036563838,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0617:49:35(ET)
",2,2.0,6,,False,True
952,953,3036547842,HoldemNoLimit,1,KALAMAZOO,"2009-07-0617:49:35(ET)
",6,11.0,3,"['Ad', 'Ks', '4c']",False,False
953,954,3036547902,HoldemNoLimit,1,GERMANY HWY,"2009-07-0617:49:36(ET)
",9,6.0,3,"['Js', 'Jc', '8c']",False,False
954,955,3036563960,HoldemNoLimit,1,POLLY DR,"2009-07-0617:49:37(ET)
",2,10.0,4,"['6s', '7c', 'Ac', '10']",False,True
955,956,3036557904,HoldemNoLimit,1,BRADBURN RD,"2009-07-0617:49:40(ET)
",3,2.0,6,"['10h', 'Kh', 'Ah', 'Kc', '6c']",False,False
956,957,3036564230,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0617:49:41(ET)
",2,2.0,4,"['Qc', 'Jh', '6c', '3d', '8h']",False,True
957,958,3036550384,HoldemNoLimit,1,RAKOF AVE,"2009-07-0617:49:42(ET)
",6,2.5,2,,False,False
958,959,3036564972,HoldemNoLimit,1,POLLY DR,"2009-07-0617:49:50(ET)
",2,2.0,6,,False,True
959,960,3036565372,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0617:49:56(ET)
",2,18.0,6,"['6c', '5c', '5s', '9h', 'Qh']",False,True
960,961,3036551438,HoldemNoLimit,1,RAKOF AVE,"2009-07-0617:49:57(ET)
",6,2.5,3,,False,False
961,962,3036565548,HoldemNoLimit,1,POLLY DR,"2009-07-0617:49:58(ET)
",2,1.5,4,,False,True
962,963,3036559312,HoldemNoLimit,1,BRADBURN RD,"2009-07-0617:50:01(ET)
",3,2.0,3,,False,False
963,964,3036565858,HoldemNoLimit,1,POLLY DR,"2009-07-0617:50:02(ET)
",2,1.5,6,,False,True
964,965,3036566184,HoldemNoLimit,1,POLLY DR,"2009-07-0617:50:06(ET)
",2,4.0,4,,False,True
965,966,3036549652,HoldemNoLimit,1,BOEING AVE,"2009-07-0617:50:06(ET)
",6,8.5,2,"['Kc', '6d', '9d', 'Qs']",False,False
966,967,3036552164,HoldemNoLimit,1,SANFORD ST,"2009-07-0617:50:09(ET)
",9,7.0,5,"['4c', 'Jd', 'Ac', '8d']",False,False
967,968,3036561766,HoldemNoLimit,1,MEXICO HWY,"2009-07-0617:50:11(ET)
",6,3.0,6,"['10h', '6d', '2h']",False,False
968,969,3036566566,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0617:50:13(ET)
",2,6.0,4,"['3h', 'Qs', '4h', '4d']",False,True
969,970,3036560162,HoldemNoLimit,1,BRADBURN RD,"2009-07-0617:50:13(ET)
",4,6.5,4,"['5h', '4h', '3s', '6h', '2d']",False,False
970,971,3036566774,HoldemNoLimit,1,POLLY DR,"2009-07-0617:50:15(ET)
",2,6.0,6,"['3c', 'Qc', '5d']",False,True
971,972,3036550098,HoldemNoLimit,1,KALAMAZOO,"2009-07-0617:50:16(ET)
",6,8.5,4,"['8s', '8d', 'As']",False,False
972,973,3036552610,HoldemNoLimit,1,RAKOF AVE,"2009-07-0617:50:16(ET)
",6,1.5,4,,False,False
973,974,3036550846,HoldemNoLimit,1,CHESAPEAKE,"2009-07-0617:50:27(ET)
",6,1.5,2,,False,False
974,975,3036567630,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0617:50:27(ET)
",2,1.5,6,,False,True
975,976,3036553380,HoldemNoLimit,1,RAKOF AVE,"2009-07-0617:50:28(ET)
",6,109.5,5,"['2h', '5d', '4c', 'Ks']",False,False
976,977,3036567732,HoldemNoLimit,1,POLLY DR,"2009-07-0617:50:29(ET)
",2,10.0,4,"['7s', '4s', '4c', '5s', '6s']",False,True
977,978,3036567946,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0617:50:33(ET)
",2,1.5,4,,False,True
978,979,3036551112,HoldemNoLimit,1,GERMANY HWY,"2009-07-0617:50:33(ET)
",9,19.5,4,"['10s', 'Ad', '5s', 'Kd', 'Jh']",False,False
979,980,3036561776,HoldemNoLimit,1,BRADBURN RD,"2009-07-0617:50:38(ET)
",4,39.0,6,"['5h', 'Ks', '3s', '6s', 'Jh']",False,False
980,981,3036568330,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0617:50:39(ET)
",2,2.0,6,,False,True
981,982,3036554516,HoldemNoLimit,1,SANFORD ST,"2009-07-0617:50:44(ET)
",9,52.0,6,"['Kc', '9s', '7s', '9h', '8h']",False,False
982,983,3036551704,HoldemNoLimit,1,KALAMAZOO,"2009-07-0617:50:44(ET)
",6,12.0,5,"['10h', 'As', '9d']",False,False
983,984,3036568736,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0617:50:45(ET)
",2,2.0,4,"['Jd', '6s', 'Qd', '4c']",False,True
984,985,3036568826,HoldemNoLimit,1,POLLY DR,"2009-07-0617:50:46(ET)
",2,2.0,6,,False,True
985,986,3036551966,HoldemNoLimit,1,CHESAPEAKE,"2009-07-0617:50:49(ET)
",5,3.5,3,,False,False
986,987,3036569390,HoldemNoLimit,1,POLLY DR,"2009-07-0617:50:53(ET)
",2,1.5,4,,False,True
987,988,3036569628,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0617:50:57(ET)
",2,24.0,6,"['4c', '2c', '2h', 'Qh', 'Qs']",False,True
988,989,3036569726,HoldemNoLimit,1,POLLY DR,"2009-07-0617:50:59(ET)
",2,1.5,6,,False,True
989,990,3036563808,HoldemNoLimit,1,BRADBURN RD,"2009-07-0617:51:03(ET)
",4,3.0,2,,False,False
990,991,3036566330,HoldemNoLimit,1,MEXICO HWY,"2009-07-0617:51:05(ET)
",6,3.0,1,"['5c', '3h', '5h', '3s', 'Ks']",False,False
991,992,3036570126,HoldemNoLimit,1,POLLY DR,"2009-07-0617:51:06(ET)
",2,4.0,4,,False,True
992,993,3036570710,HoldemNoLimit,1,POLLY DR,"2009-07-0617:51:15(ET)
",2,1.5,6,,False,True
993,994,3036571078,HoldemNoLimit,1,POLLY DR,"2009-07-0617:51:20(ET)
",2,36.0,4,"['10h', '2d', 'Jc', '4c', '2c']",False,True
994,995,3036553844,HoldemNoLimit,1,CHESAPEAKE,"2009-07-0617:51:22(ET)
",6,2.0,4,"['3d', '9s', '5c']",False,False
995,996,3036565444,HoldemNoLimit,1,BRADBURN RD,"2009-07-0617:51:23(ET)
",4,2.5,3,"['Kd', '6d', 'Jd']",False,False
996,997,3036571350,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0617:51:24(ET)
",2,4.0,4,"['Ad', '8c', '3h', '2d', '2h']",False,True
997,998,3036557736,HoldemNoLimit,1,RAKOF AVE,"2009-07-0617:51:35(ET)
",6,8.5,6,,False,False
998,999,3036557946,HoldemNoLimit,1,SANFORD ST,"2009-07-0617:51:38(ET)
",9,2.5,7,,False,False
999,1000,3036572328,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0617:51:40(ET)
",2,84.0,6,"['7s', '9s', '4c', '4h', '5h']",False,True
