,Unnamed: 0,TimeStamp,GameType,BigBlind,Table,Date,PlayerCount,TotalPot,Dealer,Board,Ante,1on1
201,202,3036245434,HoldemNoLimit,1,MARION AVE,"2009-07-0616:05:08(ET)
",9,1.50,8,,False,False
202,203,3036214846,HoldemNoLimit,1,BELLINGHAM,"2009-07-0616:05:08(ET)
",4,1.50,4,,False,False
203,204,3036214924,HoldemNoLimit,1,CHESAPEAKE,"2009-07-0616:05:09(ET)
",6,2.50,4,,False,False
204,205,3036232056,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0616:05:11(ET)
",2,1.50,6,,False,True
205,206,3036239764,HoldemNoLimit,1,MEXICO HWY,"2009-07-0616:05:15(ET)
",6,2.50,2,,False,False
206,207,3036232358,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0616:05:17(ET)
",2,2,4,,False,True
207,208,3036215618,HoldemNoLimit,1,BELLINGHAM,"2009-07-0616:05:22(ET)
",3,22,6,"['Qs', '6h', '7h', '7c']",False,False
208,209,3036215662,HoldemNoLimit,1,GERMANY HWY,"2009-07-0616:05:22(ET)
",9,2,8,"['8s', '2d', '10']",False,False
209,210,3036232776,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0616:05:23(ET)
",2,1.50,6,,False,True
210,211,3036242830,HoldemNoLimit,1,DAISY DR,"2009-07-0616:05:23(ET)
",2,1.50,6,,False,True
211,212,3036233070,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0616:05:27(ET)
",2,14,4,"['Kh', 'Kc', 'Ks', '9h']",False,True
212,213,3036215992,HoldemNoLimit,1,CHESAPEAKE,"2009-07-0616:05:27(ET)
",6,25.50,5,"['Jc', '8s', '4c']",False,False
213,214,3036243134,HoldemNoLimit,1,DAISY DR,"2009-07-0616:05:29(ET)
",2,2,4,,False,True
214,215,3036233276,HoldemNoLimit,1,FLAMINGO DR,"2009-07-0616:05:30(ET)
",9,3,2,"['Qh', '2d', '7s', '3c', '2c']",False,False
215,216,3036247016,HoldemNoLimit,1,PEARL DR,"2009-07-0616:05:33(ET)
",9,9,8,"['Ah', 'Jh', '7c']",False,False
216,217,3036247084,HoldemNoLimit,1,BRADBURN RD,"2009-07-0616:05:35(ET)
",5,12,3,,False,False
217,218,3036243676,HoldemNoLimit,1,DAISY DR,"2009-07-0616:05:36(ET)
",2,2,6,,False,True
218,219,3036241258,HoldemNoLimit,1,MEXICO HWY,"2009-07-0616:05:40(ET)
",6,2.50,3,,False,False
219,220,3036244156,HoldemNoLimit,1,DAISY DR,"2009-07-0616:05:43(ET)
",2,1.50,4,,False,True
220,221,3036234168,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0616:05:45(ET)
",2,14,6,"['5s', '7h', '3s', '10']",False,True
221,222,3036244464,HoldemNoLimit,1,DAISY DR,"2009-07-0616:05:47(ET)
",2,4,6,"['As', '7s', '8h', '9s']",False,True
222,223,3036247930,HoldemNoLimit,1,MARION AVE,"2009-07-0616:05:48(ET)
",8,2.50,9,"['2h', '9h', '8c']",False,False
223,224,3036242422,HoldemNoLimit,1,MEXICO HWY,"2009-07-0616:05:58(ET)
",6,23.50,4,"['10d', 'Qc', 'Kc', '7c']",False,False
224,225,3036214618,HoldemNoLimit,1,BOEING AVE,"2009-07-0616:05:59(ET)
",5,1.50,2,,False,False
225,226,3036235274,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0616:06:00(ET)
",2,2,4,,False,True
226,227,3036245348,HoldemNoLimit,1,DAISY DR,"2009-07-0616:06:01(ET)
",2,2,4,,False,True
227,228,3036248706,HoldemNoLimit,1,BRADBURN RD,"2009-07-0616:06:02(ET)
",5,89.50,4,"['7s', '6h', 'Qc', 'Ac']",False,False
228,229,3036235658,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0616:06:06(ET)
",2,2,6,,False,True
229,230,3036245816,HoldemNoLimit,1,DAISY DR,"2009-07-0616:06:07(ET)
",2,1.50,6,,False,True
230,231,3036218378,HoldemNoLimit,1,GERMANY HWY,"2009-07-0616:06:07(ET)
",9,2.50,9,"['4s', '10c', '2c']",False,False
231,232,3036217504,HoldemNoLimit,1,SANFORD ST,"2009-07-0616:06:12(ET)
",9,6,5,"['7d', '10h', '6c', '3c', '8s']",False,False
232,233,3036218676,HoldemNoLimit,1,CHESAPEAKE,"2009-07-0616:06:12(ET)
",6,2,6,"['4s', '2h', 'Qs', '7h', '3d']",False,False
233,234,3036236026,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0616:06:12(ET)
",2,2,4,,False,True
234,235,3036246082,HoldemNoLimit,1,DAISY DR,"2009-07-0616:06:13(ET)
",2,2,4,"['As', 'Qc', '6c', 'Qh']",False,True
235,236,3036215444,HoldemNoLimit,1,BOEING AVE,"2009-07-0616:06:13(ET)
",6,50.30,4,"['7d', '3d', '9h', 'Kc', 'Jc']",False,False
236,237,3036249746,HoldemNoLimit,1,PEARL DR,"2009-07-0616:06:17(ET)
",9,19,9,"['Qh', '9c', '6h']",False,False
237,238,3036249812,HoldemNoLimit,1,MARION AVE,"2009-07-0616:06:18(ET)
",8,1.50,1,,False,False
238,239,3036236468,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0616:06:19(ET)
",2,1.50,6,,False,True
239,240,3036236790,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0616:06:24(ET)
",2,2,4,,False,True
240,241,3036237236,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0616:06:31(ET)
",2,2,6,,False,True
241,242,3036237574,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0616:06:36(ET)
",2,2,4,,False,True
242,243,3036250948,HoldemNoLimit,1,MARION AVE,"2009-07-0616:06:36(ET)
",9,50,3,"['Ad', '3c', 'Kh', '6s', '5h']",False,False
243,244,3036237780,HoldemNoLimit,1,FLAMINGO DR,"2009-07-0616:06:38(ET)
",9,2.50,3,,False,False
244,245,3036219170,HoldemNoLimit,1,GRAM DR,"2009-07-0616:06:40(ET)
",8,3.50,3,,False,False
245,246,3036248040,HoldemNoLimit,1,DAISY DR,"2009-07-0616:06:41(ET)
",2,1.50,6,,False,True
246,247,3036238026,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0616:06:43(ET)
",2,14,6,"['8d', '2h', 'Jd', '10']",False,True
247,248,3036248326,HoldemNoLimit,1,DAISY DR,"2009-07-0616:06:46(ET)
",2,1.50,4,,False,True
248,249,3036248690,HoldemNoLimit,1,DAISY DR,"2009-07-0616:06:52(ET)
",2,1.50,6,,False,True
249,250,3036245858,HoldemNoLimit,1,MEXICO HWY,"2009-07-0616:06:52(ET)
",6,1.50,5,,False,False
250,251,3036217336,HoldemNoLimit,1,BOEING AVE,"2009-07-0616:06:53(ET)
",5,3,5,,False,False
251,252,3036252110,HoldemNoLimit,1,PEARL DR,"2009-07-0616:06:54(ET)
",9,2.50,1,,False,False
252,253,3036252232,HoldemNoLimit,1,BRADBURN RD,"2009-07-0616:06:56(ET)
",6,14.50,5,"['10s', '4h', 'Kd', '4c']",False,False
253,254,3036248988,HoldemNoLimit,1,DAISY DR,"2009-07-0616:06:56(ET)
",2,1.50,4,,False,True
254,255,3036249442,HoldemNoLimit,1,DAISY DR,"2009-07-0616:07:02(ET)
",2,2,6,,False,True
255,256,3036239396,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0616:07:03(ET)
",2,4,4,"['10c', 'Jc', 'Kd']",False,True
256,257,3036249988,HoldemNoLimit,1,DAISY DR,"2009-07-0616:07:09(ET)
",2,2,4,"['10s', '7s', '2d', '4h']",False,True
257,258,3036220964,HoldemNoLimit,1,GRAM DR,"2009-07-0616:07:10(ET)
",8,22.50,4,"['9s', '6s', '10h', '8s', 'Kd']",False,False
258,259,3036247124,HoldemNoLimit,1,MEXICO HWY,"2009-07-0616:07:12(ET)
",6,2.50,6,,False,False
259,260,3036240242,HoldemNoLimit,1,FLAMINGO DR,"2009-07-0616:07:17(ET)
",9,2.50,4,,False,False
260,261,3036240254,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0616:07:17(ET)
",2,6,6,"['4s', '6c', '6s']",False,True
261,262,3036218902,HoldemNoLimit,1,BOEING AVE,"2009-07-0616:07:21(ET)
",5,1.50,6,,False,False
262,263,3036219266,HoldemNoLimit,1,BELLINGHAM,"2009-07-0616:07:25(ET)
",2,59,4,"['5h', 'Ad', '8s', '9s', '6h']",False,False
263,264,3036254568,HoldemNoLimit,1,MARION AVE,"2009-07-0616:07:31(ET)
",8,149.40,4,"['5c', '7s', 'Js', 'Jh', '4h']",False,False
264,265,3036251458,HoldemNoLimit,1,DAISY DR,"2009-07-0616:07:32(ET)
",2,2,6,,False,True
265,266,3036254816,HoldemNoLimit,1,PEARL DR,"2009-07-0616:07:36(ET)
",9,53,2,"['Kh', '10h', '4c', 'Qd', '5c']",False,False
266,267,3036248584,HoldemNoLimit,1,MEXICO HWY,"2009-07-0616:07:37(ET)
",6,2.50,1,"['Kh', '4d', '10']",False,False
267,268,3036255002,HoldemNoLimit,1,BRADBURN RD,"2009-07-0616:07:38(ET)
",5,2.50,6,,False,False
268,269,3036251896,HoldemNoLimit,1,DAISY DR,"2009-07-0616:07:38(ET)
",2,2,4,"['6c', '10c', '9c']",False,True
269,270,3036219856,HoldemNoLimit,1,BOEING AVE,"2009-07-0616:07:39(ET)
",6,2.50,1,,False,False
270,271,3036220536,HoldemNoLimit,1,GERMANY HWY,"2009-07-0616:07:48(ET)
",9,2.50,1,,False,False
271,272,3036220638,HoldemNoLimit,1,CHESAPEAKE,"2009-07-0616:07:50(ET)
",6,2.50,1,,False,False
272,273,3036252730,HoldemNoLimit,1,DAISY DR,"2009-07-0616:07:50(ET)
",2,1.50,6,,False,True
273,274,3036223478,HoldemNoLimit,1,SANFORD ST,"2009-07-0616:07:51(ET)
",9,4,6,,False,False
274,275,3036249712,HoldemNoLimit,1,MEXICO HWY,"2009-07-0616:07:54(ET)
",6,12,2,"['9h', '4d', 'Qd', 'Kh', 'Qs']",False,False
275,276,3036256154,HoldemNoLimit,1,BRADBURN RD,"2009-07-0616:07:55(ET)
",5,1.50,1,,False,False
276,277,3036253112,HoldemNoLimit,1,DAISY DR,"2009-07-0616:07:55(ET)
",2,2,4,"['4h', '2h', '3h']",False,True
277,278,3036224080,HoldemNoLimit,1,GRAM DR,"2009-07-0616:08:01(ET)
",8,10.50,5,"['Qd', '7s', 'Qs', '10']",False,False
278,279,3036221464,HoldemNoLimit,1,CHESAPEAKE,"2009-07-0616:08:04(ET)
",6,7.50,2,,False,False
279,280,3036256832,HoldemNoLimit,1,BRADBURN RD,"2009-07-0616:08:05(ET)
",5,2,3,,False,False
280,281,3036221378,HoldemNoLimit,1,BELLINGHAM,"2009-07-0616:08:06(ET)
",2,2,1,"['3c', '4c', '4d']",False,False
281,282,3036253846,HoldemNoLimit,1,DAISY DR,"2009-07-0616:08:06(ET)
",2,14,6,"['Js', '9s', 'Qh', '6c', '2s']",False,True
282,283,3036256804,HoldemNoLimit,1,MARION AVE,"2009-07-0616:08:09(ET)
",9,18.50,5,"['Kd', 'Js', 'Qs', '4d', '8s']",False,False
283,284,3036221458,HoldemNoLimit,1,BOEING AVE,"2009-07-0616:08:11(ET)
",6,1.50,2,,False,False
284,285,3036225064,HoldemNoLimit,1,SANFORD ST,"2009-07-0616:08:16(ET)
",9,29.50,7,"['Kc', '9h', '10h', '2s', '9d']",False,False
285,286,3036257704,HoldemNoLimit,1,PEARL DR,"2009-07-0616:08:17(ET)
",9,3.50,3,,False,False
286,287,3036222458,HoldemNoLimit,1,GERMANY HWY,"2009-07-0616:08:21(ET)
",9,8.50,2,"['Qs', '3c', '9h', '6c', 'Kc']",False,False
287,288,3036222742,HoldemNoLimit,1,BELLINGHAM,"2009-07-0616:08:26(ET)
",2,1.50,4,,False,False
288,289,3036222788,HoldemNoLimit,1,CHESAPEAKE,"2009-07-0616:08:27(ET)
",6,2,3,"['Ah', '2h', '5d']",False,False
289,290,3036258236,HoldemNoLimit,1,BRADBURN RD,"2009-07-0616:08:27(ET)
",5,11,4,"['Ah', '3c', 'As', '10s', 'Qh']",False,False
290,291,3036222418,HoldemNoLimit,1,BOEING AVE,"2009-07-0616:08:29(ET)
",6,7.50,3,"['Qc', 'Ac', '7d']",False,False
291,292,3036255614,HoldemNoLimit,1,DAISY DR,"2009-07-0616:08:31(ET)
",2,2,4,,False,True
292,293,3036223104,HoldemNoLimit,1,BELLINGHAM,"2009-07-0616:08:32(ET)
",2,4,1,"['Kd', '3s', '5s']",False,False
293,294,3036252582,HoldemNoLimit,1,MEXICO HWY,"2009-07-0616:08:38(ET)
",6,2.50,3,,False,False
294,295,3036256350,HoldemNoLimit,1,DAISY DR,"2009-07-0616:08:42(ET)
",2,139.40,6,"['Kc', 'Qc', '8d', '3c', '9s']",False,True
295,296,3036224334,HoldemNoLimit,1,BELLINGHAM,"2009-07-0616:08:53(ET)
",3,2.50,1,"['4d', '3c', '10']",False,False
296,297,3036259990,HoldemNoLimit,1,PEARL DR,"2009-07-0616:08:54(ET)
",8,22.50,4,"['Qc', 'Js', '9s', '4s']",False,False
297,298,3036260050,HoldemNoLimit,1,MARION AVE,"2009-07-0616:08:55(ET)
",8,37.50,6,"['5d', 'Qc', '3d']",False,False
298,299,3036224562,HoldemNoLimit,1,CHESAPEAKE,"2009-07-0616:08:57(ET)
",6,43.50,4,"['10s', 'Ad', '8s']",False,False
299,300,3036253850,HoldemNoLimit,1,MEXICO HWY,"2009-07-0616:08:57(ET)
",6,18,4,"['6d', '6c', '7d', '5d']",False,False
300,301,3036260720,HoldemNoLimit,1,BRADBURN RD,"2009-07-0616:09:05(ET)
",4,1.50,5,,False,False
301,302,3036225390,HoldemNoLimit,1,BELLINGHAM,"2009-07-0616:09:11(ET)
",5,2.50,4,,False,False
302,303,3036224744,HoldemNoLimit,1,BOEING AVE,"2009-07-0616:09:13(ET)
",6,2.50,4,,False,False
303,304,3036261168,HoldemNoLimit,1,BRADBURN RD,"2009-07-0616:09:13(ET)
",4,8.50,6,,False,False
304,305,3036225796,HoldemNoLimit,1,GERMANY HWY,"2009-07-0616:09:18(ET)
",9,1.50,3,,False,False
305,306,3036226428,HoldemNoLimit,1,BELLINGHAM,"2009-07-0616:09:29(ET)
",4,1.50,5,,False,False
306,307,3036225734,HoldemNoLimit,1,BOEING AVE,"2009-07-0616:09:31(ET)
",6,2,5,"['10c', '10s', 'Kc', '8h']",False,False
307,308,3036262402,HoldemNoLimit,1,MARION AVE,"2009-07-0616:09:32(ET)
",9,8.50,7,"['Ac', '8c', '7s']",False,False
308,309,3036262688,HoldemNoLimit,1,BRADBURN RD,"2009-07-0616:09:37(ET)
",4,2.50,1,,False,False
309,310,3036227088,HoldemNoLimit,1,BELLINGHAM,"2009-07-0616:09:38(ET)
",5,130.70,6,"['5d', 'As', '10c', '4s', '6d']",False,False
310,311,3036256616,HoldemNoLimit,1,MEXICO HWY,"2009-07-0616:09:40(ET)
",6,14.50,5,"['6c', '3c', '2d', 'Ad', '3d']",False,False
311,312,3036227386,HoldemNoLimit,1,CHESAPEAKE,"2009-07-0616:09:43(ET)
",6,2.50,5,,False,False
312,313,3036263390,HoldemNoLimit,1,PEARL DR,"2009-07-0616:09:48(ET)
",8,9,5,"['5d', '5c', '10c', 'Ac']",False,False
313,314,3036227138,HoldemNoLimit,1,GRAM DR,"2009-07-0616:09:51(ET)
",9,1.50,6,,False,False
314,315,3036228352,HoldemNoLimit,1,GERMANY HWY,"2009-07-0616:09:59(ET)
",9,2.50,4,,False,False
315,316,3036264132,HoldemNoLimit,1,BRADBURN RD,"2009-07-0616:10:00(ET)
",5,3.50,4,,False,False
316,317,3036228446,HoldemNoLimit,1,CHESAPEAKE,"2009-07-0616:10:01(ET)
",6,1.50,6,,False,False
317,318,3036227326,HoldemNoLimit,1,BOEING AVE,"2009-07-0616:10:02(ET)
",6,1.50,6,,False,False
318,319,3036264990,HoldemNoLimit,1,MARION AVE,"2009-07-0616:10:13(ET)
",9,2,8,,False,False
319,320,3036229430,HoldemNoLimit,1,CHESAPEAKE,"2009-07-0616:10:16(ET)
",6,8,1,,False,False
320,321,3036228356,HoldemNoLimit,1,BOEING AVE,"2009-07-0616:10:20(ET)
",6,7.50,1,,False,False
321,322,3036259234,HoldemNoLimit,1,MEXICO HWY,"2009-07-0616:10:21(ET)
",6,9.50,6,"['2h', '6s', '4s']",False,False
322,323,3036229256,HoldemNoLimit,1,SANFORD ST,"2009-07-0616:10:25(ET)
",9,20,8,"['8c', 'Kd', 'Jh', '5d']",False,False
323,324,3036229306,HoldemNoLimit,1,GRAM DR,"2009-07-0616:10:26(ET)
",9,4,7,"['4d', 'Qd', '2h']",False,False
324,325,3036265944,HoldemNoLimit,1,BRADBURN RD,"2009-07-0616:10:30(ET)
",5,110,5,"['Ad', '4s', 'Ks', '7s', '7d']",False,False
325,326,3036266224,HoldemNoLimit,1,MARION AVE,"2009-07-0616:10:35(ET)
",9,4,9,"['9s', '10h', '4c', 'Kh']",False,False
326,327,3036266210,HoldemNoLimit,1,PEARL DR,"2009-07-0616:10:35(ET)
",9,38.50,6,"['7s', 'Qd', '8s', '6c']",False,False
327,328,3036230758,HoldemNoLimit,1,CHESAPEAKE,"2009-07-0616:10:39(ET)
",6,7.50,2,"['4c', 'Ah', 'Jc']",False,False
328,329,3036230812,HoldemNoLimit,1,GERMANY HWY,"2009-07-0616:10:40(ET)
",8,2,5,,False,False
329,330,3036230768,HoldemNoLimit,1,BELLINGHAM,"2009-07-0616:10:42(ET)
",5,25.50,1,"['7d', '6h', '6c']",False,False
330,331,3036229762,HoldemNoLimit,1,BOEING AVE,"2009-07-0616:10:47(ET)
",6,18,2,"['Ad', '9h', '9c', 'Qd', 'Kc']",False,False
331,332,3036231056,HoldemNoLimit,1,GRAM DR,"2009-07-0616:10:56(ET)
",9,2.50,8,,False,False
332,333,3036261570,HoldemNoLimit,1,MEXICO HWY,"2009-07-0616:10:57(ET)
",6,2.50,1,"['2d', 'Qc', '4c', '10h', '5d']",False,False
333,334,3036231738,HoldemNoLimit,1,BELLINGHAM,"2009-07-0616:10:58(ET)
",5,1.50,2,,False,False
334,335,3036231822,HoldemNoLimit,1,GERMANY HWY,"2009-07-0616:10:59(ET)
",8,8,6,"['5c', 'As', 'Qd']",False,False
335,336,3036232716,HoldemNoLimit,1,CHESAPEAKE,"2009-07-0616:11:14(ET)
",6,97,3,"['5d', 'Jd', '7h', 'Kd']",False,False
336,337,3036232364,HoldemNoLimit,1,GRAM DR,"2009-07-0616:11:18(ET)
",9,21,9,"['5d', 'Jd', '9h', 'Qc', '4c']",False,False
337,338,3036233194,HoldemNoLimit,1,BELLINGHAM,"2009-07-0616:11:22(ET)
",6,18.50,4,"['3d', 'Qc', '6s', 'Qs']",False,False
338,339,3036231736,HoldemNoLimit,1,BOEING AVE,"2009-07-0616:11:26(ET)
",6,23.50,3,"['8c', 'Kc', 'Js', 'Qs', '10']",False,False
339,340,3036233064,HoldemNoLimit,1,SANFORD ST,"2009-07-0616:11:29(ET)
",9,2.50,9,,False,False
340,341,3036233864,HoldemNoLimit,1,GERMANY HWY,"2009-07-0616:11:31(ET)
",9,7.50,8,"['Qh', 'Kc', '5s', '5c']",False,False
341,342,3036264026,HoldemNoLimit,1,MEXICO HWY,"2009-07-0616:11:35(ET)
",6,2.50,2,,False,False
342,343,3036265074,HoldemNoLimit,1,MEXICO HWY,"2009-07-0616:11:51(ET)
",6,2,3,"['Ad', '4d', '9d', 'Jh', '9s']",False,False
343,344,3036234994,HoldemNoLimit,1,SANFORD ST,"2009-07-0616:11:59(ET)
",9,13.50,1,"['4c', 'Ah', 'Qs']",False,False
344,345,3036233566,HoldemNoLimit,1,BOEING AVE,"2009-07-0616:12:00(ET)
",6,23,4,"['Kh', '6s', '5d', '8d', '4h']",False,False
345,346,3036235168,HoldemNoLimit,1,GRAM DR,"2009-07-0616:12:02(ET)
",9,8.50,1,"['Kd', '4h', '7s', '4d', 'Kc']",False,False
346,347,3036236614,HoldemNoLimit,1,BELLINGHAM,"2009-07-0616:12:16(ET)
",5,2.50,5,"['8d', 'Js', '9h']",False,False
347,348,3036237108,HoldemNoLimit,1,GERMANY HWY,"2009-07-0616:12:23(ET)
",8,1.50,9,,False,False
348,349,3036237166,HoldemNoLimit,1,SANFORD ST,"2009-07-0616:12:33(ET)
",9,17,2,"['5c', 'Ah', '4c', 'Ac', '8h']",False,False
349,350,3036237900,HoldemNoLimit,1,GERMANY HWY,"2009-07-0616:12:35(ET)
",8,1.50,1,,False,False
350,351,3036237274,HoldemNoLimit,1,GRAM DR,"2009-07-0616:12:36(ET)
",9,2.50,2,,False,False
351,352,3036238742,HoldemNoLimit,1,BELLINGHAM,"2009-07-0616:12:49(ET)
",5,2,6,,False,False
352,353,3036238356,HoldemNoLimit,1,GRAM DR,"2009-07-0616:12:51(ET)
",9,3.50,3,,False,False
353,354,3036238952,HoldemNoLimit,1,GERMANY HWY,"2009-07-0616:12:52(ET)
",8,13.50,2,"['Jc', '5d', '3d']",False,False
354,355,3036236462,HoldemNoLimit,1,BOEING AVE,"2009-07-0616:12:53(ET)
",6,12,5,"['8c', '8s', '10d', '4d']",False,False
355,356,3036239074,HoldemNoLimit,1,CHESAPEAKE,"2009-07-0616:12:54(ET)
",5,1.50,4,,False,False
356,357,3036239902,HoldemNoLimit,1,CHESAPEAKE,"2009-07-0616:13:07(ET)
",6,2.50,5,,False,False
357,358,3036240478,HoldemNoLimit,1,BELLINGHAM,"2009-07-0616:13:17(ET)
",3,6,2,"['4s', '2s', '2h', '4c', 'As']",False,False
358,359,3036240810,HoldemNoLimit,1,GERMANY HWY,"2009-07-0616:13:22(ET)
",8,2.50,3,,False,False
359,360,3036240756,HoldemNoLimit,1,CHESAPEAKE,"2009-07-0616:13:22(ET)
",6,1.50,6,,False,False
360,361,3036240524,HoldemNoLimit,1,GRAM DR,"2009-07-0616:13:27(ET)
",9,3.50,4,"['Ks', '3s', '2s']",False,False
361,362,3036240758,HoldemNoLimit,1,SANFORD ST,"2009-07-0616:13:31(ET)
",9,10.50,3,"['6s', '6h', 'Jh']",False,False
362,363,3036241482,HoldemNoLimit,1,CHESAPEAKE,"2009-07-0616:13:34(ET)
",6,166.50,1,"['2s', '9h', '6s', 'Qd', 'Kh']",False,False
363,364,3036242294,HoldemNoLimit,1,GERMANY HWY,"2009-07-0616:13:48(ET)
",9,4.50,5,,False,False
364,365,3036242308,HoldemNoLimit,1,GRAM DR,"2009-07-0616:13:57(ET)
",9,37.50,5,"['9d', 'Qc', '7h']",False,False
365,366,3036243342,HoldemNoLimit,1,CHESAPEAKE,"2009-07-0616:14:11(ET)
",6,8.50,2,"['6s', 'Kh', 'As']",False,False
366,367,3036240560,HoldemNoLimit,1,BOEING AVE,"2009-07-0616:14:13(ET)
",6,45.60,6,"['As', '8d', '8s', '2h', '2s']",False,False
367,368,3036243726,HoldemNoLimit,1,BELLINGHAM,"2009-07-0616:14:15(ET)
",4,37,3,"['6s', 'Ah', '2c', '5h', '5s']",False,False
368,369,3036243706,HoldemNoLimit,1,SANFORD ST,"2009-07-0616:14:21(ET)
",8,19,4,"['4h', '9c', '5d']",False,False
369,370,3036241254,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0616:14:25(ET)
",2,2,4,,False,True
370,371,3036241672,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0616:14:32(ET)
",2,18,6,"['2c', '9s', '6h']",False,True
371,372,3036242460,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0616:14:45(ET)
",2,2,4,,False,True
372,373,3036242486,HoldemNoLimit,1,FLAMINGO DR,"2009-07-0616:14:45(ET)
",8,2.50,5,,False,False
373,374,3036245342,HoldemNoLimit,1,GRAM DR,"2009-07-0616:14:48(ET)
",9,1.50,6,,False,False
374,375,3036242834,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0616:14:53(ET)
",2,2,6,,False,True
375,376,3036242484,HoldemNoLimit,1,BOEING AVE,"2009-07-0616:14:54(ET)
",5,2,1,,False,False
376,377,3036243196,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0616:14:59(ET)
",2,2,4,,False,True
377,378,3036243616,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0616:15:05(ET)
",2,2,6,,False,True
378,379,3036243326,HoldemNoLimit,1,BOEING AVE,"2009-07-0616:15:08(ET)
",5,68.50,2,"['9d', '2d', 'Jd', '6d', 'As']",False,False
379,380,3036243984,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0616:15:11(ET)
",2,4,4,"['3h', '8h', '5h']",False,True
380,381,3036246850,HoldemNoLimit,1,GRAM DR,"2009-07-0616:15:14(ET)
",9,25.50,7,"['Ks', '7h', 'Qh']",False,False
381,382,3036244748,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0616:15:22(ET)
",2,1.50,6,,False,True
382,383,3036244394,HoldemNoLimit,1,GERMANY HWY,"2009-07-0616:15:26(ET)
",9,2,6,"['5s', '7h', '10d', '8d', 'Ac']",False,False
383,384,3036245050,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0616:15:28(ET)
",2,1.50,4,,False,True
384,385,3036245398,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0616:15:33(ET)
",2,1.50,6,,False,True
385,386,3036244922,HoldemNoLimit,1,CHESAPEAKE,"2009-07-0616:15:34(ET)
",6,2.50,3,,False,False
386,387,3036245898,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0616:15:42(ET)
",2,16,4,"['Ks', '5d', 'Jc']",False,True
387,388,3036245806,HoldemNoLimit,1,CHESAPEAKE,"2009-07-0616:15:49(ET)
",5,2,4,"['4c', '8h', '7s']",False,False
388,389,3036246884,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0616:15:58(ET)
",2,1.50,6,,False,True
389,390,3036246452,HoldemNoLimit,1,GERMANY HWY,"2009-07-0616:16:01(ET)
",9,8.50,7,"['3s', 'Jc', 'Qs']",False,False
390,391,3036247226,HoldemNoLimit,1,FLAMINGO DR,"2009-07-0616:16:03(ET)
",9,16.50,6,"['4c', '2c', 'Qh', '5d', '10']",False,False
391,392,3036247364,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0616:16:07(ET)
",2,1.50,4,,False,True
392,393,3036247032,HoldemNoLimit,1,CHESAPEAKE,"2009-07-0616:16:10(ET)
",5,2.50,6,,False,False
393,394,3036247034,HoldemNoLimit,1,BELLINGHAM,"2009-07-0616:16:11(ET)
",4,1.50,4,,False,False
394,395,3036247676,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0616:16:12(ET)
",2,12,6,"['8s', '5h', '10c', '10']",False,True
395,396,3036247908,HoldemNoLimit,1,BELLINGHAM,"2009-07-0616:16:26(ET)
",4,7.50,5,"['As', '9d', '2h']",False,False
396,397,3036247978,HoldemNoLimit,1,GERMANY HWY,"2009-07-0616:16:27(ET)
",9,1.50,8,,False,False
397,398,3036248122,HoldemNoLimit,1,CHESAPEAKE,"2009-07-0616:16:30(ET)
",5,86,1,"['3h', '8s', '7s', 'Qh']",False,False
398,399,3036247772,HoldemNoLimit,1,BOEING AVE,"2009-07-0616:16:33(ET)
",6,2.50,3,,False,False
399,400,3036249050,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0616:16:33(ET)
",2,4,4,"['6c', '7s', 'Qh', 'Ah', '9c']",False,True
400,401,3036247884,HoldemNoLimit,1,SANFORD ST,"2009-07-0616:16:33(ET)
",8,3.50,5,,False,False
401,402,3036249042,HoldemNoLimit,1,BELLINGHAM,"2009-07-0616:16:46(ET)
",4,18.50,6,"['6d', 'As', '4h', 'Js']",False,False
402,403,3036249300,HoldemNoLimit,1,GERMANY HWY,"2009-07-0616:16:50(ET)
",9,1.50,9,,False,False
